Video Id,Video Title,Channel Id,Video Tags,Channel Title
N7ZUJU_8vU4,EX NI MISTER+ KAMUSTA ANG PUSO?!🤭 Mia Sandoval,UC3PVtkwtqwCD4LEPguBEADA,"['EX NI MISTER', 'KAMUSTA ANG PUSO', 'Mia Sandoval', 'EX NI MISTER+ KAMUSTA ANG PUSO?!🤭 Mia Sandoval', 'EX', 'NI', 'MISTER', 'KAMUSTA', 'ANG', 'PUSO', 'Mia', 'Sandoval', 'filipina wife', 'ex wife', 'ex gf', 'filipino', 'living', 'in', 'uk', 'united', 'kingdom', 'philippines', 'uk vlog', 'reality', 'gold digger', 'pinay', 'gold', 'digger', 'ofw vlog', 'ang puso', 'EX NI MISTER+ KAMUSTA ANG PUSO', 'filipina in uk', 'simply rhaze', 'mia sandoval latest vlog', 'latest', 'vlog', 'latest vlog', 'ex wife vs wife', 'filipina', 'filipinabritish']",Mia Sandoval
ZFpnR0xpdRI,Filipina British Life in UK: May pa request si mister!🤠,UC3PVtkwtqwCD4LEPguBEADA,"['Filipina British Life in UK: May pa request si mister!🤠', 'Filipina British Life in UK', 'May pa request si mister!', 'Filipina British', 'Life in UK', 'Filipina', 'Filipina in Uk', 'pinay wife', 'filipina wife', 'British', 'british husband', 'husband', 'wife', 'May', 'pa', 'request', 'si', 'mister', 'request si mister!', 'may request si mister', 'si mister', 'mia sandoval latest vlog', 'mia sandoval', '2019', 'latest vlog', 'reality', 'age gap love', 'young and old', 'couple', 'relationship', 'interracial love', 'british filipina']",Mia Sandoval
00qBuhJeG-o,Filipina British Life in UK: PINAGBAWALAN HINDI DAW PWEDE!😅,UC3PVtkwtqwCD4LEPguBEADA,"['Filipina British Life in UK: PINAGBAWALAN HINDI DAW PWEDE!😅', 'Filipina British Life in UK', 'PINAGBAWALAN HINDI DAW PWEDE', 'Filipina British', 'Life in UK', 'PINAGBAWALAN', 'HINDI DAW PWEDE', 'Filipina', 'Filipina in uk', 'pinay wife', 'filipina wife', 'British', 'british husband', 'Life', 'in', 'UK', 'HINDI', 'DAW', 'PWEDE', 'HINDI PWEDE', 'mia sandoval latest vlog', 'latest vlog', '2019', 'british filipina', 'british filipino', 'filipino british', 'tagalog', 'age gap love', 'old and young', 'couple', 'relationship', 'reality', 'pinay', 'foreigner']",Mia Sandoval
xNhBvveK9rM,SPEAKING ONLY TAGALOG (FILIPINO) TO MY BOYFRIEND FOR 24 HOURS!!! PT 2,UCFr0o7rHZ0oToelztCUkJZQ,"['Kim Enson', 'Kim Enson youtube', 'youtube Kim Enson', 'speaking tagalog for 24 hours', 'kim enson youtube', 'british', 'foreigner', 'filipina', 'philippines', 'wil dasovich', 'vlog', 'bisaya', 'dating a filipina', 'speaking only filipino', 'speaking tagalog', 'filipino youtuber', 'filipino language', 'manila', 'funny', 'tagalog', 'filipino', '24 hour challenge', 'pilipinas', 'language', 'learn filipino language', 'comedy', 'speaking', 'boyfriend', 'challenge', 'jamill', 'speaking spanish', 'only', '24 hour', 'ace family', 'LOS ANGELES', 'LA']",THE KITO FAMILY
QIlHrWat8S4,MANNY PACQUIAO vs KEITH THURMAN PINOY REACTIONS,UCPyi-4WfF63TJ95zKShawcw,"['boxing', 'sport', 'sports', 'combat sport (sport)', 'boxe', 'boxeo', 'boxer', 'knockouts', 'manny pacquiao vs keith thurman weigh in', 'manny pacquiao', 'keith thurman', 'manny pacquiao boxing', 'keith thurman boxer', 'pacquiao vs thurman', 'pacquiao vs thurman fight', 'wba welterweight boxing', 'mgm grand garden arena', 'manny pacquiao vs. keith thurman press conference', 'boxing news', 'fox sports pbc', 'senator manny pacuiao', 'weigh in boxing', 'boxing highlights', 'pacquiao vs thurman prediction']",itsKEVO
nBQHwf-gi2k,President Durterte Lashes out at British reporter After Being accuses of Terrorism,UCPyi-4WfF63TJ95zKShawcw,"['philippines', 'rodrigo duterte', 'duterte', 'president duterte', 'president', 'philippines president', 'duterte philippines', '16th president of the philippines', 'duterte murders', 'philippine president', 'abs-cbn philippines', 'president trump', 'roman catholic church of the philippines', 'duterte killings', 'news', 'phillippines', 'the phillipines', 'philippine', 'philippine news', 'philippines garbage', 'philippines drug war', 'philippines election', 'politics', 'philippines bug speech', 'duterte admin']",itsKEVO
gneWTTqkMb0,DOES IT REALLY COST UNDER 400$ a month in Philippines ?? Living Cost,UCPyi-4WfF63TJ95zKShawcw,"['cost of living in the phillippines', 'cost for foreigners philippines', 'philippines monthly living expenses', 'philippines monthly budget', 'philippines monthly expenses', 'how much philippines', 'cost of living philippines', 'moving to the philippines', 'living in the philippines', 'retire in philippines', 'foreigner in the philippines', 'rent philippines', 'foreigner living in philippines', 'travel couple', 'daily vlogs', 'happiness crossing', 'travel philippines', 'philippines travel', 'philippines vlog']",itsKEVO
jVtWRVmMVGg,WHO DO YOU THINK IS THE MOST BEAUTIFUL ? | FACE OFF: Thailand vs Philippines ( women ),UCPyi-4WfF63TJ95zKShawcw,"['Thailand', 'Philippines', 'Thai', 'Filipino', 'girls', 'women', 'pretty girls', 'face-off', 'beauty']",itsKEVO
uJxvnpDlRvQ,"""Pacquiao VS Thurman"" Manila Become GHOST TOWN",UCPyi-4WfF63TJ95zKShawcw,"['manny pacquiao vs thurman', 'manny pacquiao 2019', 'manny vs keith', 'manny pacquiao fights', 'manny pacquiao knock downs', 'manny pacquiao best rounds', 'manny vs thurman', 'manny pacquiao las vegas fight', 'manny pacquiao vs keith thurman july 21', 'streets during pacquiao fight', 'zero crime in manila during pacquiao fight', 'pacman boxing', 'no traffic during manny pacquiao fight', 'empty streets during manny pacquiao fight', 'manny pacquiao', 'keith thurman', 'fight hub tv']",itsKEVO
OSanouo7f7I,MANNY PACQUIAO or NONITO DONAIRE: Best Filipino Boxers?,UCPyi-4WfF63TJ95zKShawcw,"['manny pacquiao', 'manny pacquiao highlights', 'manny pacquiao knockouts', 'pacquiao', 'manny pacquiao vs floyd mayweather jr', 'manny pacquiao speed', 'manny pacquiao vs', 'manny pacquiao vs lucas matthysse', 'highlights', 'pacquiao highlights knockouts', 'pacquiao highlights', 'manny pacquiáo (boxer)', 'pacquiao vs', 'boxing highlights', 'manny', 'manny pacquiao vs adrien broner', 'manny pacman pacquiao', 'manny pacquiao highlights scary ko']",itsKEVO
oGuEcctNshI,Why Are You Killing Blacks  | Filipino President Duterte to America,UCPyi-4WfF63TJ95zKShawcw,"['philippines', 'rodrigo duterte', 'duterte', 'president duterte', 'president', 'philippines president', 'duterte philippines', '16th president of the philippines', 'duterte murders', 'philippine president', 'abs-cbn philippines', 'president trump', 'roman catholic church of the philippines', 'duterte killings', 'news', 'phillippines', 'the phillipines', 'philippine', 'philippine news', 'philippines garbage', 'philippines drug war', 'philippines election', 'politics', 'philippines bug speech', 'duterte admin']",itsKEVO
ISmQJQJxxPs,"WHO SANG IT BETTER | Too Good At Goodbyes (USA, Philippines, Canada, UK, Indonesia)",UCPyi-4WfF63TJ95zKShawcw,"['Sam Smith', 'too good at goodbyes', 'best', 'covers', 'who sang it better', 'sam smith']",itsKEVO
IZA1t7vmai4,TNT Versions: TNT Boys - Sa Araw Ng Pasko | Reaction,UCPyi-4WfF63TJ95zKShawcw,"['tnt versions', 'tntv', 'tnt boys', 'tnt', 'keifer sanchez', 'mackie empuerto', 'francis concepcion', 'tawag ng tanghalan boys', 'tawag ng tanghalan', 'tnt singers', 'tntv with tnt boys', 'tawag ng tanghalan kids', 'filipino', 'boy band', 'filipino boy band', 'the big shot trio', 'trio', 'big shot', 'tnt boys sing sa araw ng pasko', 'sa araw ng pasko', 'tnt boys performs sa araw ng pasko', 'christmas song', '20190901tntversions', 'september 1 2019', 'yt0psmille']",itsKEVO
oHznBlRBcPo,Morissette gains worldwide prominence through vloggers | REACTION,UCPyi-4WfF63TJ95zKShawcw,"['filipino', 'filipino culture', 'filipino american', 'balitang america', 'the filipino channel', 'abs cbn', 'philippines', 'filipino community', 'news', 'august 14', '2019', 'morissette', 'morissette amon', 'kapamilya stars', 'singers', 'filipina singers', 'vloggers', 'asias phoenix', 'morissette whistle', 'morissette gains worldwide prominence', 'morissette amon songs', 'morissette amon worldwide', 'yt0psrheanne', '20190815tfcba', 'august 15 2019', 'vocal coaches on morissete', 'morisette amon reports', 'entertainment news morissete', 'vlog']",itsKEVO
o-I3x_-b9MA,"1,400 Filipino soldiers versus 40,000 communist Chinese during Korean War",UCPyi-4WfF63TJ95zKShawcw,"['south korea', 'north korea', 'korea', 'philippines', 'history', 'documentary', 'culture', 'army', 'grace lee', 'pnoy', 'ninoy aquino', 'fidel ramos', 'ofw in korea', 'koreanovela', 'boys over flowers', 'kim jong-il', 'america', 'ninoy aquino jr.', 'wwii', 'japanese occupation', 'pilipino', 'bayani', 'museum', 'sandara park', 'kimchi']",itsKEVO
_eGxfDkte9Y,Philippines Special Forces | Hunt For ISIS Militants | MARAWI BATTLE,UCPyi-4WfF63TJ95zKShawcw,"['isis marawi vice', 'filipino special forces', 'ISIS marawi', 'Marawi', 'vice isis', 'interviews', 'world news', 'breaking news', 'happening now', 'politics', 'national', 'VICE News Tonight', 'HBO', 'VICE on HBO', 'vice news tonight', 'VICE News', 'Philippines', 'ISIS militias', 'Rodrigo Duterte', 'Duterte', 'Isobel Yeung vice', 'urban warfare', 'Malawi', 'frontlines', 'Filipino', 'VICE', 'ISIL', 'Daesh', 'Mindanao', 'Phillipines', 'militants', 'violence', 'war and conflict', 'war on drugs', 'terror', 'isobel yeung', 'VICE Magazine', 'documentary', 'news', 'vice news 2018']",itsKEVO
AMjJd3fnND0,"WHO SANG IT BETTER | BLACKPINK - Kill This Love (us ,uk,vietnam,philippines,korea,japan,indonesia)",UCPyi-4WfF63TJ95zKShawcw,"['kill this love', 'blackpink', '블랙핑크', 'blackpink cover', 'jennie', 'lisa', 'jisoo', 'kpop in public', 'kill this love cover', 'yg', 'dance', 'kpop', 'rose', '지수', '제니', 'blackpink kill this love', '리사', 'kia', 'cover', 'blackpink kill thi']",itsKEVO
pluh28qwVSU,Americans Try Calamansi Juice for the First Time! 😍(Filipino Lemonade),UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小马', '纽约', '美國', '小馬', '紐約', '美國人', '美国人', '小馬在紐約', '小马在纽约', '外国人', '街访', '街訪', '美食', 'xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'calamansi juice', 'calamansi', 'kalamansi', 'pinoy', 'phillipines', 'philippines', 'filipino food', 'jollibee', 'xiaomanyc jollibee', 'xiaomanyc filipino food', 'lemonade', 'filipino lemonade', 'lime']",Xiaomanyc 小马在纽约
2G4w9gH8iEs,NYC Strangers React to Top Filipino Singers?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'filipino singers', 'philippines', 'vocal coach reacts', 'reaction to filipino singers', 'viral singers', 'top 10 viral filipino singers', 'reaction to filipino', 'Akin Ka Na Lang', 'Morisette Amon', 'Morisette', 'Bakit Ba Ikaw', 'Michael Pangilinan', 'Take it Easy', 'Janella Salvador', 'malaya', 'moira dela torre', 'araw gabi', 'regine velasquez', 'wish bus', 'wish 107.5', 'wish 107.5 morissette', 'wish 107.5 michael pangilinan']",Xiaomanyc 小马在纽约
PBYRzMuGXpA,Giving NYC Strangers Filipino Adobo for the First Time?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'adobo', 'pork adobo', 'pinoy adobo', 'filipino adobo', 'filipino adobo pork', 'vlog', 'filipino food', 'filipino food new york', 'adobo nyc', 'foreigners', 'foreigners trying filipino food', 'foreigners trying filipino snacks', 'recipe', 'philippines', 'chicken adobo', 'pinoy', 'adobo recipe']",Xiaomanyc 小马在纽约
ZcyO-ggx5tQ,Random Americans Pick Their Favorite Filipino Chips?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小马', '纽约', '美國', '小馬', '紐約', '美國人', '美国人', '小馬在紐約', '小马在纽约', '外国人', '街访', '街訪', '美食', 'xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'filipino chips', 'filipino snacks', '菲律宾', '菲律宾零食', 'filipino snacks taste test', 'filipino snacks buzzfeed', 'filipino snacks reaction', 'filipino snacks vs american snacks', 'filipino chips taste test', 'filipino chips snacks', 'trying filipino chips', 'americans try filipino snacks', 'piattos', 'nova chips', 'vcut potato chips', 'v cut', 'sweet corn', 'chippy', 'cheese ring']",Xiaomanyc 小马在纽约
xq6cedD4-eo,"Letting NYC Strangers Try Filipino Halo-Halo, THIS was their reaction",UCLNoXf8gq6vhwsrYp-l0J-Q,"['xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'nyc', 'new york', 'pinoy', 'philippines', 'filipino food', 'filipino desserts', 'halo halo', 'halo halo dessert reaction', 'halo halo dessert', 'trying halo halo for the first time', 'trying filipino halo halo', 'americans try filipino snacks', 'foreigner in the philippines', 'xiaomanyc filipino food', 'filipino food new york', 'philippines food', 'foreigners in the philippines 2019', 'foreigners trying filipino food', 'how to make halo halo', 'haluhalo', 'ice cream']",Xiaomanyc 小马在纽约
KBckeRChNT4,"I Gave NYC Strangers TAHO to Try, They Were Shocked?!",UCLNoXf8gq6vhwsrYp-l0J-Q,"['xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'nyc', 'new york', 'filipino food', 'taho', 'taho nyc', 'nyc taho', 'americans try filipino snacks', 'halo halo', 'first time', 'filipino food new york', 'philippines', 'filipino taho', 'filipino taho recipe', 'taho filipino dessert', 'filipino street food taho', 'pinoy taho', 'pinoy taho a taste of home', 'americans try filipino food', 'first time trying filipino food', 'Tauhue', 'tau huay', 'tofu', 'doufu hua']",Xiaomanyc 小马在纽约
DYrwSmgq9Xc,Giving NYC Strangers Jollibee for the First Time?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['filipino food', 'jollibee taste test', 'fast food', 'jollibee fried chicken', 'jollibee mukbang', 'jollibee review', 'filipino fast food', 'chicken joy', 'taste test', 'jollibee nyc', 'filipino food new york', 'trying jollibee for the first time', 'jolly spaghetti', 'jollibee spaghetti', 'first time trying jollibee', 'peach mango pie', 'jollibee philippines', 'americans eat jollibee', 'jollibee reaction', 'jollibee opening', 'jollibee first time', 'jollibee chicken', 'new york city', 'halo halo', 'yt:cc=on', '快乐蜂', '快樂蜂']",Xiaomanyc 小马在纽约
42sibaGVjY8,Giving NYC Strangers BALUT For The First Time?! (Duck Embryo),UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小马', '纽约', '美國', '小馬', '紐約', '美國人', '美国人', '小馬在紐約', '小马在纽约', '外国人', '中美文化差异', '街访', '街訪', '美食', 'balut', 'philippines', 'balut eating', 'balut eating contest', 'balut duck egg', 'balut philippines', 'balut nyc', 'xiaomanyc', 'jollibee', 'eating balut', 'duck embryo', 'filipino food', 'how to eat balut', 'balut challenge', 'balut egg', 'duck egg', 'street food', 'balut taste test', 'new york city', 'americans eating balut', 'first time', 'first time eating balut', '毛蛋', '毛蛋是什么', '毛蛋 youtube', '毛蛋英文', 'fertilized duck egg philippines', 'balut egg philippines', 'yt:cc=on']",Xiaomanyc 小马在纽约
lQ_4IeSVUrQ,"NYC Strangers Try SkyFlakes for the First Time, Fall in Love?!",UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小马', '纽约', '美國', '小馬', '紐約', '美國人', '美国人', '小馬在紐約', '小马在纽约', '外国人', '街访', '街訪', '美食', 'xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'bakit 54 ang butas ng skyflakes', 'abs-cbn philippines', 'abs-cbn online', 'skyflakes', 'skyflakes commercial', 'skyflakes crackers', 'skyflakes commercial philippines', 'skyflakes tvc', 'skyflakes recipe', 'skyflakes flavors', 'skyflakes cracker sandwich', 'skyflakes sandwich', 'skyflakes testing', 'skyflakes taste test', '空中霸王餅', '空中霸王饼', 'filipino food', 'jollibee nyc']",Xiaomanyc 小马在纽约
zCgmAjnTu1o,American and Chinese Watch Jollibee Commercials for First Time?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'jollibee reaction', 'jollibee commercial', 'jollibee commercial reaction', 'jollibee choice reaction', 'kwentong jollibee', 'filipino food', 'jollibee first time', 'foreigners react to jollibee commercial', 'americans eat jollibee', 'xiaomanyc jollibee', 'jollibee commercial pamasko', ""jollibee father's day"", ""jollibee father's day commercial"", 'jollibee fight or flight', 'jollibee fight or flight reaction']",Xiaomanyc 小马在纽约
I8q2eutBoXk,Asking Americans to Pick the Most Beautiful Filipino Celebrity?! 😍🤔,UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小马', '纽约', '美國', '小馬', '紐約', '美國人', '美国人', '小馬在紐約', '小马在纽约', '外国人', '街访', '街訪', '美食', 'xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', '菲律宾', '菲律賓', 'filipino celebs', 'filipino celebrities', 'Nadine Lustre', 'Maine Mendoza', 'Liza Soberano', 'Kathryn Bernardo', 'Maymay Entrata', 'Anne Curtis', 'celebrity', 'top 10', 'most beautiful', 'filipino stars', 'pinoy stars', 'pinoy celebrities', 'most beautiful celebrities', 'most beautiful celebrities in the philippines', 'beautiful filipina']",Xiaomanyc 小马在纽约
oNsQS9n2CFI,American Girls Pick the Most Handsome Filipino Celebrity?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小马', '纽约', '美國', '小馬', '紐約', '美國人', '美国人', '小馬在紐約', '小马在纽约', '外国人', '街访', '街訪', '美食', 'xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'Enrique Gil', 'Daniel Padilla', 'Alden Richards', 'Xian Lim', 'Piolo Pascual', 'james reid', 'filipino celebrities', 'filipino celeb', 'top 10', 'filipino stars', 'top 10 world', 'most beautiful', 'pinoy celebrities', 'filipino celebs', 'most beautiful celebrities in the philippines', 'handsome actors', 'handsome celebrities', '菲律宾明星', '菲律賓明星']",Xiaomanyc 小马在纽约
evTFGDVlQ4s,Americans Pick the Most Beautiful Filipina Beauty Pageant Winner?!,UCLNoXf8gq6vhwsrYp-l0J-Q,"['xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'Catriona Gray', 'Pia Wurtzbach', 'Megan Young', 'Kylie Verzosa', 'Bea Santiago', 'miss world', 'miss universe', 'liza soberano', 'beauty pageants', 'filipino celebrities', 'top 10', 'most beautiful', 'filipino stars', 'miss philippines', 'maine mendoza', 'nadine lustre', 'filipino celebs', 'pinoy celebrities', 'most beautiful celebrities', 'most beautiful celebrities in the philippines', 'miss international']",Xiaomanyc 小马在纽约
HLcnwnJMgd8,Asking Americans To Pick The Cutest Filipino Love Team?! 😍,UCLNoXf8gq6vhwsrYp-l0J-Q,"['美国', '小馬', '紐約', '美国人', '小馬在紐約', '小马在纽约', 'xiaomanyc', 'yt:cc=on', 'food', 'street food', 'food interview', 'times square', 'nyc', 'new york', 'love teams', 'loveteam', 'love teams in philippines', 'jadine', 'lizquen', 'kimxi', 'aldub', 'mayward', 'kathniel', 'daniel padilla', 'james reid', 'liza soberano', 'nadine lustre', 'Kathryn Bernardo', 'Maymay Entrata', 'Edward Barber', 'Alden Richards', 'Maine Mendoza', 'celebrities', 'filipino celebrities', 'philippines', 'top 10', 'pinoy', 'entertainment', 'filipino stars', 'most beautiful', 'pinoy celebrities']",Xiaomanyc 小马在纽约
pRuQHFmwfbo,LDR meeting  for the first time (USA and PHILIPPINES -2018 )- Anniversary Surprised,UCGEuAIsJLs7hTUAZ_0JNNyA,"['LDR meet for the first time', 'Long distance relationship', 'ldr meeting for the first time jessica soho', 'ldr meeting for the first time 2018', 'ldr meeting for the first time philippines 2018', 'ldr meet for the first time anniversary suprise', 'ldr meet for the first time age gap', 'ldr meetf for the first time romantic moment', 'ldr meet for the first time filipino american', 'ldr meet for the first time love story philippines']",MAVIC TV USA
nHLYrVD5npo,Mt. Masungi Georeserve : Baras Rizal Philippines/Trail Adventure,UCGEuAIsJLs7hTUAZ_0JNNyA,"['Mt.Masungi Georeserve', 'mt masungi masl', 'mt masungi trail', 'mt masungi georeserve trail', 'mt masungi georeserve philippines', 'Mt masunge georeserve Baras Rizal', 'mat masungi adventure']",MAVIC TV USA
NMqCIrGbmug,Strangers Try Jollibee Chicken (FIRST TIME REACTIONS & Mukbang!!),UCcqMEET3JKUsN9RGnMPdiyg,"['Jollibee', 'Strangers', 'Chicken', 'Feeding Strangers', 'Filipino', 'Friend Chicken', 'Jollibee Mukbang', 'filipino food', 'jollibee taste test', 'jollibee fried chicken', 'jollibee review', 'jollibee nyc', 'filipino food new york', 'trying jollibee for the first time', 'first time trying jollibee', 'americans eat jollibee', 'jollibee reaction', 'jollibee opening', 'jollibee first time', 'jollibee chicken', 'yt:cc=on', 'jollibee philippines', 'trying jollibee first time', 'jollibee spaghetti', 'filipino mukbang']",WonderFull Company
