Video Id,Video Title,Link,BERTopic Topics
3fPIsGv3eik,Americans Try Jollibee in the Philippines for the FIRST TIME! 🇵🇭,https://www.youtube.com/watch?v=3fPIsGv3eik,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (66.67%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (16.67%)

Topic 42: sauce, sweet spaghetti, spaghetti, (Spaghetti and Sauce) (8.33%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (8.33%)
"
3l2X_pIMB0Q,FOREIGNER LIFE IN MANILA PHILIPPINES | UPDATE OF MANILA BAY SANDS | MANILA BAY SANDS | UPDATE TODAY,https://www.youtube.com/watch?v=3l2X_pIMB0Q,"Topic 0: sing song, song sing, (Singing and Songs) (14.29%)

Topic 12: happy birthday happy, happy (Happy Birthday) (42.86%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (14.29%)

Topic 62: door edge door, bit (Door Edge) (14.29%)

Topic 102: water walk, walk water, (Walking on Water) (14.29%)
"
3lgwd5aEilU,FOREIGNERS react to Have a Safe Trip PINAS! New Norma of Traveling PHILIPPINES,https://www.youtube.com/watch?v=3lgwd5aEilU,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (40.00%)

Topic 28: facial, mascara, makeup, wear (Facial and Makeup) (60.00%)
"
3rCmwCu5JOs,SLOW LIVING IN THE PHILIPPINE PROVINCE | ISLAND LIFE,https://www.youtube.com/watch?v=3rCmwCu5JOs,"Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (25.00%)

Topic 30: beautiful beach beautiful, beach (Beautiful Beaches) (25.00%)

Topic 53: mango shake mango, mangoes (Mango Shake) (25.00%)

Topic 115: strong beer, japanese beer, (Beer and Alcohol) (25.00%)
"
3tdQO7zvmcA,"BAGYO KA LANG, PINOY KAMI! What Filipinos Do During Typhoon!? Japanese Reaction",https://www.youtube.com/watch?v=3tdQO7zvmcA,"Topic 14: food philippines, food filipino, (Filipino Food and Eating) (20.00%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (40.00%)

Topic 63: watching video, japanese anime, (Japanese Anime and Lessons) (40.00%)
"
3uSIf529AOg,💔 I nearly cried listening to FILIPINO husband sing at wife's Funeral | HONEST REACTION,https://www.youtube.com/watch?v=3uSIf529AOg,"Topic 0: sing song, song sing, (Singing and Songs) (33.33%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (16.67%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (50.00%)
"
3wP6uF6KEU4,"Americans React to Philippines | "" 10 Things You Didn't Know """,https://www.youtube.com/watch?v=3wP6uF6KEU4,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (16.67%)

Topic 15: christmas philippines christmas, christmas (Christmas in the Philippines) (16.67%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (16.67%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (16.67%)

Topic 105: die die die, die (Beach Fun and Nonsense) (16.67%)
"
3zq5EhLuE2g,FOREIGNER reacts to WHY I can't speak FILIPINO even after 9 Years in the PHILIPPINES,https://www.youtube.com/watch?v=3zq5EhLuE2g,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (12.50%)

Topic 18: filipino english accent, accent (Filipino English Accent) (75.00%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (12.50%)
"
41nyoe4buzw,JAPANESE VOCAL COACH REACTION / Mona Gonzales (Filipina) - Anime Songs (Compilation) [Part 2],https://www.youtube.com/watch?v=41nyoe4buzw,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (20.00%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (80.00%)
"
43SNx2y2Zt0,Americans React to Philippines most beautiful Island | PALAWAN BEST ISLAND IN THE WORLD 🇵🇭,https://www.youtube.com/watch?v=43SNx2y2Zt0,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (14.29%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 10: beaches, beach, sand beaches, (Beaches and Walking on the Beach) (28.57%)

Topic 85: fishing, fish, turtle hatching (Fishing and Marine Life) (14.29%)

Topic 92: islands national park, islands (Islands and Coral Reefs) (28.57%)
"
45MuxKYi-t0,Latinos react to 9 Year Old Charice Pempengco singing Celine Dion in Philippines,https://www.youtube.com/watch?v=45MuxKYi-t0,"Topic 0: sing song, song sing, (Singing and Songs) (75.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (25.00%)
"
45j2p4FEI_o,Foreigners Getting A Doctor and Specialist In Philippines,https://www.youtube.com/watch?v=45j2p4FEI_o,"Topic 0: sing song, song sing, (Singing and Songs) (8.33%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (8.33%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (8.33%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (8.33%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (8.33%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (8.33%)

Topic 105: die die die, die (Beach Fun and Nonsense) (8.33%)

Topic 107: hospital walks, hospital walks (Hospitals and Medical Care) (41.67%)
"
47BQVWmfi9U,FOREIGNER reacts to KOREAN returning to PHILIPPINES after 2 years!,https://www.youtube.com/watch?v=47BQVWmfi9U,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (28.57%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (14.29%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (14.29%)

Topic 12: happy birthday happy, happy (Happy Birthday) (14.29%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (14.29%)

Topic 100: selling, market, cheechai, quail, (Selling Quail in the Market) (14.29%)
"
49-rTbR5bss,Cancel Korea Movement in the Philippines | Japanese Perspective and Reaction #CancelKorea,https://www.youtube.com/watch?v=49-rTbR5bss,"Topic 61: los filipinos, filipinos, philippines (Filipinos and Friendships) (100.00%)
"
4BqXFRKCzm0,FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG AT MALL OF ASIA,https://www.youtube.com/watch?v=4BqXFRKCzm0,"Topic 0: sing song, song sing, (Singing and Songs) (11.11%)

Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (33.33%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (22.22%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (11.11%)

Topic 100: selling, market, cheechai, quail, (Selling Quail in the Market) (11.11%)

Topic 115: strong beer, japanese beer, (Beer and Alcohol) (11.11%)
"
4CIjiNM_p6M,Arabs react to Philippines street food,https://www.youtube.com/watch?v=4CIjiNM_p6M,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (25.00%)

Topic 8: food philippines, food filipino, (Filipino Food) (25.00%)

Topic 38: sweet corn, corn corn, (Sweet Corn) (25.00%)

Topic 116: lot food lot, food (Lots of Food) (25.00%)
"
4CWM57UvhyY,LIFE IN LINE AT US IMMIGRATION PART1 EXPAT SIMPLE LIFE PHILIPPINES FOREIGNER,https://www.youtube.com/watch?v=4CWM57UvhyY,"Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (10.00%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (10.00%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (10.00%)

Topic 88: bureau immigration, immigration, passport, (Immigration and Passports) (70.00%)
"
4EYek0OwN6A,"First Filipino guy ever, visit Russian village in Samal Island, Philippines",https://www.youtube.com/watch?v=4EYek0OwN6A,"Topic 53: mango shake mango, mangoes (Mango Shake) (33.33%)

Topic 54: sugar coconut milk, sugar (Coconut Milk) (33.33%)

Topic 115: strong beer, japanese beer, (Beer and Alcohol) (33.33%)
"
4Fge8RG2zYU,Americans React To How Fluent Are The Filipinos In English? (Language Challenge),https://www.youtube.com/watch?v=4Fge8RG2zYU,"Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (10.00%)

Topic 18: filipino english accent, accent (Filipino English Accent) (50.00%)

Topic 49: speak spanish, filipino spanish, (Spanish Language and the Philippines) (10.00%)

Topic 68: filipinos play, filipinos, philippines, (Filipinos Playing Sports) (10.00%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (20.00%)
"
4GFvezk9DtE,FOREIGNERS living in the PHILIPPINES (Street Interview),https://www.youtube.com/watch?v=4GFvezk9DtE,"Topic 7: living philippines, live philippines, (Living in the Philippines) (50.00%)

Topic 43: philippine, philippines, filipinos, philippines (Safety in the Philippines) (12.50%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (37.50%)
"
4IoOQ21A-00,"FIRST TIME IN MANILA, PHILIPPINES 🇵🇭(Impressed Already)",https://www.youtube.com/watch?v=4IoOQ21A-00,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (28.57%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (14.29%)

Topic 12: happy birthday happy, happy (Happy Birthday) (14.29%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (14.29%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (14.29%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (14.29%)
"
4JPhkSR2-DI,FOREIGNERS share their FILIPINO CHRISTMAS experiences - REACTION,https://www.youtube.com/watch?v=4JPhkSR2-DI,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)

Topic 15: christmas philippines christmas, christmas (Christmas in the Philippines) (80.00%)
"
4OOvPe3jNTU,FOREIGNER LEARNING TO DRIVE IN THE PHILIPPINES! Is It Safe To Drive Here??,https://www.youtube.com/watch?v=4OOvPe3jNTU,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (20.00%)

Topic 8: food philippines, food filipino, (Filipino Food) (20.00%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (40.00%)
"
4Qb0n_NHZzE,"Amazing! First time, Christmas party in the Philippines / Korean living in the Philippines",https://www.youtube.com/watch?v=4Qb0n_NHZzE,"Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (33.33%)

Topic 15: christmas philippines christmas, christmas (Christmas in the Philippines) (33.33%)

Topic 45: christmas merry christmas, merry (Merry Christmas) (33.33%)
"
4TCZPEO58kw,"FILIPINO DOG LOVE - Beach Home Life In The Philippines (Cateel, Davao)",https://www.youtube.com/watch?v=4TCZPEO58kw,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (11.11%)

Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (11.11%)

Topic 17: tasty, flavor, flavors, delicious, (Taste and Flavor) (11.11%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (11.11%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (11.11%)

Topic 54: sugar coconut milk, sugar (Coconut Milk) (11.11%)

Topic 62: door edge door, bit (Door Edge) (11.11%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (11.11%)

Topic 108: lot rice, cook rice, (Rice and Cooking Rice) (11.11%)
"
4V8ShzEyamY,OUR SIMPLE LIFE IN PHILIPPINES PROVINCE|FILIPINA WITH FOREIGNER|LDR,https://www.youtube.com/watch?v=4V8ShzEyamY,"Topic 12: happy birthday happy, happy (Happy Birthday) (20.00%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (20.00%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (40.00%)

Topic 105: die die die, die (Beach Fun and Nonsense) (20.00%)
"
4VT_EhS1IT4,Korean College Students Try PINOY SNACKS for the First Time 🧀 | Korean Ate,https://www.youtube.com/watch?v=4VT_EhS1IT4,"Topic 8: food philippines, food filipino, (Filipino Food) (11.11%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (11.11%)

Topic 33: spicy spicy spicy, spicy (Spicy Food) (11.11%)

Topic 38: sweet corn, corn corn, (Sweet Corn) (33.33%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (11.11%)

Topic 42: sauce, sweet spaghetti, spaghetti, (Spaghetti and Sauce) (11.11%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (11.11%)
"
4W9lohe4EYM,AMERICAN VISITOR SHARE THE DIFFERENCE OF LIFE IN AMERICA COMPARE TO THE PHILIPPINES EXPAT,https://www.youtube.com/watch?v=4W9lohe4EYM,"Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (14.29%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (14.29%)

Topic 72: manny, fighter, manny pacquiao, (Manny Pacquiao) (14.29%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (28.57%)

Topic 88: bureau immigration, immigration, passport, (Immigration and Passports) (14.29%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (14.29%)
"
