Video Title,Link,HLTA Topics,Video ID,Channel Title,Channel Link
Americans React To Miss Universe 2018 - Catriona Gray Philippines Highlights,https://www.youtube.com/watch?v=cifzQypGnnM,"Level 3
performance, band, concert, stage, studio: (Z11) (0.84)
woman, single, difference, opinion: (Z1190) (0.94)
hole, rock, pack, belly: (Z174) (0.76)
famous, popular: (Z1186) (1.00)
east, south: (Z1195) (1.00)
social, smart, race, win, black, pandemic, impressive: (Z1189) (0.58)
pinoy, pinay, mom: (Z1120) (0.70)
poverty, lifestyle, usa: (Z1113) (0.90)
artist, industry: (Z12) (1.00)
school, college, teacher: (Z1152) (0.83)
swimming, swim: (Z181) (1.00)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.78)
competition, kick, winner: (Z1161) (0.99)
doctor, nurse, health, safety: (Z1150) (0.55)
warm, cold: (Z139) (1.00)
star, jesus, model, flag, lord, gym: (Z1171) (0.73)
singer, singing, voice, song-song: (Z197) (0.95)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
alcohol, bottle, drunk: (Z185) (0.65)
earth, lake, human, volcano: (Z1177) (0.71)
true, story, sense, heart, instagram: (Z1191) (0.96)
foot, mark, baby, deep, daniel: (Z176) (0.55)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.55)
beauty, natural, universe: (Z1176) (0.99)
mountain, nature, destination, waterfall: (Z128) (0.94)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.52)
sound, clip, imagine, breath, environment: (Z16) (0.63)

Level 2
hole, rock, typhoon, foot, wind, port, pack: (Z215) (0.83)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.69)
asian, woman, south, true, story, western, business: (Z247) (0.85)
dance, competition, kick, winner, training, dancing, knee: (Z242) (0.81)
song, singer, singing, sing, voice, song-song: (Z222) (0.99)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (0.99)",cifzQypGnnM,TriFate Geo,https://www.youtube.com/channel/UCAUgY9e_n2DhyZTgvPRoJnQ
A Lesson in the Philippines That Must Be Taught,https://www.youtube.com/watch?v=cjOMiFsjCvY,"Level 3
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.51)
mother, father: (Z1168) (1.00)
camera, film: (Z1108) (1.00)
social, smart, race, win, black, pandemic, impressive: (Z1189) (0.58)
brother, jay, pipe: (Z1166) (0.69)
vanilla, chain, tag, alive, queen, avocado, flip: (Z1111) (0.69)
size, bigger: (Z115) (1.00)
learn, english: (Z1155) (1.00)
boat, tour: (Z165) (1.00)
plane, airport: (Z1138) (1.00)
trip, road: (Z124) (1.00)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.52)
mind, deal, negative: (Z120) (0.75)

Level 2
taxi, airport, flight, ride, plane: (Z232) (0.93)
tour, spot, view, boat, sunset, guide: (Z212) (0.67)
brother, mother, father, eye, sister, uncle, blood: (Z244) (0.82)

Level 1
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.74)
taxi, airport, flight, ride, plane, passport, visa: (Z311) (0.96)",cjOMiFsjCvY,Travis Kraft,https://www.youtube.com/channel/UC1712XEXMIRQW1-spPVK0Ng
"・・・ｵ・・・ｭ FILIPINO CULTURE IS FUNNY! American Couple Reacts "" Different About The Philippines?"""" (Z11",https://www.youtube.com/watch?v=ckgTnTg9TPw,"Level 3
woman, single, difference, opinion: (Z1190) (0.95)
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.86)
hole, rock, pack, belly: (Z174) (1.00)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.94)
social, smart, race, win, black, pandemic, impressive: (Z1189) (0.58)
palm, tree, sand, bamboo: (Z129) (0.98)
local, community: (Z110) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.63)
book, brain, read, singapore, access, comfort: (Z1180) (0.87)
build, house-house, property, project: (Z190) (0.99)
shopping, mall: (Z199) (1.00)
school, college, teacher: (Z1152) (0.99)
karaoke, machine: (Z15) (1.00)
dollar, price, buck, buddy: (Z1101) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.94)
sell, owner, plastic, cafe, motorcycle, neighbor, bakery: (Z117) (0.98)
learn, english: (Z1155) (1.00)
doctor, nurse, health, safety: (Z1150) (0.55)
actual, key, holy: (Z1179) (0.73)
public, transportation: (Z118) (1.00)
pay, rent, budget, load, close: (Z1104) (0.63)
hand, short, wave, finger, shirt: (Z1105) (0.89)
shop, store, market, fresh: (Z198) (0.85)
plane, airport: (Z1138) (1.00)
filipina, relationship: (Z1158) (1.00)
animal, forest, snake, grass, specie, cow, eagle: (Z132) (0.68)
alcohol, bottle, drunk: (Z185) (0.88)
retire, jane: (Z191) (1.00)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.90)
roof, bedroom, door, ground, pressure: (Z179) (0.98)
true, story, sense, heart, instagram: (Z1191) (0.81)
foot, mark, baby, deep, daniel: (Z176) (0.99)
combination, item, steam, dinner, total, salamat, rainy: (Z138) (0.53)
trip, road: (Z124) (1.00)
diverse, product, field, earlier, native, late, exciting: (Z1196) (0.76)
western, west, common, average: (Z1192) (1.00)
asian, southeast, european: (Z1194) (0.99)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.86)
quick, journey, honest, leave, meet, space, level: (Z121) (0.76)
peso-peso, peso: (Z1102) (1.00)
cheap, expensive, cheaper, kilometer: (Z1103) (0.88)
shoot, shot, ball: (Z1165) (1.00)

Level 2
taxi, airport, flight, ride, plane: (Z232) (0.93)
hole, rock, typhoon, foot, wind, port, pack: (Z215) (1.00)
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.94)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (1.00)
road, walk, car, trip, busy, massive, proper: (Z25) (0.73)
asian, woman, south, true, story, western, business: (Z247) (0.99)
school, student, study, university, college, teacher, art: (Z239) (0.86)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.77)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (1.00)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.99)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.99)

Level 1
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (1.00)
road, walk, local, car, trip, main, busy: (Z32) (0.91)
taxi, airport, flight, ride, plane, passport, visa: (Z311) (0.96)",ckgTnTg9TPw,The Demouchets REACT,https://www.youtube.com/channel/UCo5IPeTfhzXzzNB64ALUSUw
#1 Advice from foreigners in the Philippines (random street interviews),https://www.youtube.com/watch?v=cm2oIEkmbGk,"Level 3
business, issue: (Z1197) (1.00)
language, speak, tagalog, language-language: (Z1156) (0.99)
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.96)
famous, popular: (Z1186) (1.00)
holiday, birthday, gift, special, december, santa: (Z186) (0.52)
butter, heat, dough, pan, package, bet, summer: (Z148) (0.94)
local, community: (Z110) (1.00)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.86)
tourist, island: (Z1141) (1.00)
plan, planning: (Z1200) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.97)
girlfriend, boyfriend: (Z1157) (1.00)
artist, industry: (Z12) (1.00)
visa, company, online, immigration, phone, tax: (Z1139) (0.51)
shopping, mall: (Z199) (1.00)
school, college, teacher: (Z1152) (0.99)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.57)
impression, friendly: (Z1110) (1.00)
swimming, swim: (Z181) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.75)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.52)
tip, daily, luke, blog: (Z1114) (0.84)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.77)
chocolate-hill, hill: (Z1121) (1.00)
learn, english: (Z1155) (1.00)
filipina, relationship: (Z1158) (1.00)
cebu, cebu-cebu: (Z163) (1.00)
alcohol, bottle, drunk: (Z185) (0.56)
retire, jane: (Z191) (1.00)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.97)
beach, beach-beach: (Z1142) (1.00)
power, attack, arm, solar: (Z1175) (0.71)
picture, photo, funny: (Z1109) (0.96)
study, student: (Z1153) (1.00)
hospital, medical, patient: (Z1151) (1.00)
quick, journey, honest, leave, meet, space, level: (Z121) (0.90)
mind, deal, negative: (Z120) (0.75)
city, major, capital, religion, muslim: (Z1206) (0.86)
cheap, expensive, cheaper, kilometer: (Z1103) (0.96)

Level 2
swim, ocean, swimming, sea, hop, diving, shark: (Z217) (0.92)
relationship, filipina, girlfriend, marry, boyfriend, marriage, husband: (Z241) (0.55)
doctor, hospital, medical, nurse, health, patient, safety: (Z238) (0.89)
island, beach, tourist, beach-beach: (Z234) (0.89)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.89)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (0.95)
passport, visa, company, office, online, immigration, phone: (Z233) (0.79)
school, student, study, university, college, teacher, art: (Z239) (1.00)
huge, quick, journey, honest, leave, meet, space: (Z24) (0.88)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.60)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.89)
english, language, speak, tagalog, language-language, learn: (Z240) (1.00)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.76)
school, language, english, student, speak, study, language-language: (Z314) (1.00)
island, beach, palawan, nido, boracay, tourist, beach-beach: (Z312) (0.73)",cm2oIEkmbGk,Living abroad,https://www.youtube.com/channel/UCoWQLZoPwn3mJ-oiPrwDpbA
FOREIGNERS react to FILIPINO NOCHE BUENA Christmas Food Reaction,https://www.youtube.com/watch?v=cmBaWYIfR5c,"Level 3
tough, emotional: (Z1174) (1.00)
language, speak, tagalog, language-language: (Z1156) (0.85)
famous, popular: (Z1186) (1.00)
fish-fish, fish: (Z193) (1.00)
yum, peanut, cheesy, bun, classic, fan, juicy: (Z134) (0.54)
cheese, cheese-cheese: (Z133) (1.00)
oil, soy-sauce, chop: (Z1147) (0.85)
local, community: (Z110) (1.00)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.52)
gravy, pie, jolly, jolly-bee, jollybee: (Z154) (0.84)
manila-manila, metro-manila, makati: (Z1124) (0.61)
size, bigger: (Z115) (1.00)
chicken-chicken, hungry, table, finish: (Z159) (0.86)
tip, daily, luke, blog: (Z1114) (0.78)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.77)
color, green, brown, white: (Z147) (0.81)
pineapple, orange, apple, cut: (Z170) (0.54)
spain, spanish: (Z1202) (1.00)
warm, cold: (Z139) (1.00)
egg, breakfast: (Z1135) (1.00)
fat, bone, tender, pig, lechon: (Z144) (0.88)
seafood, shrimp: (Z194) (1.00)
pizza, curry, bubble: (Z151) (0.90)
song, sing: (Z196) (1.00)
garlic, onion, cook: (Z1145) (1.00)
delicious, dish, smell, fry: (Z1127) (1.00)
true, story, sense, heart, instagram: (Z1191) (0.94)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.72)
sauce, vinegar, bite: (Z1128) (0.71)
christmas, christmas-christmas, merry-christmas, september: (Z187) (1.00)
vegetable, fruit: (Z167) (1.00)
heavy, weight, typical, pound: (Z1184) (0.86)
pepper, chili, salty, salt: (Z1146) (0.92)
shoot, shot, ball: (Z1165) (0.97)
crispy, tasty, sugar, piece, soft, spice, sweet-sweet: (Z1126) (0.97)

Level 2
adventure, cebu, explore, hotel, card, ferry, travel: (Z211) (0.62)
delicious, dish, crispy, smell, fry, tasty, sugar: (Z228) (1.00)
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (0.73)
meal, restaurant, menu, spaghetti, jollibee, burger, gravy: (Z210) (0.82)
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (1.00)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.89)
garlic, onion, pepper, chili, cook, salty, salt: (Z236) (1.00)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.75)
christmas, holiday, christmas-christmas, birthday, gift, party, celebration: (Z219) (0.99)
cheese, snack, chocolate, cheese-cheese, chip, corn, yum: (Z27) (0.98)
english, language, speak, tagalog, language-language, learn: (Z240) (0.67)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.52)
school, language, english, student, speak, study, language-language: (Z314) (0.74)
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (1.00)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (0.96)
garlic, onion, pepper, chili, ingredient, cook, salty: (Z313) (1.00)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (0.69)",cmBaWYIfR5c,Fun And Talk,https://www.youtube.com/channel/UCP1TtgcChvhLL5aqxe45CPQ
JAPANESE VOCAL COACH REACTION / Mona Gonzales Anime Songs(Philippines),https://www.youtube.com/watch?v=cmlM0cS98qo,"Level 3
famous, popular: (Z1186) (1.00)
mother, father: (Z1168) (1.00)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.96)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.80)
shoot, shot, ball: (Z1165) (0.51)

Level 2
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (0.64)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.89)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.52)",cmlM0cS98qo,Shin Smith,https://www.youtube.com/channel/UCdkq517IaeUcnG5CIiFX9RA
"FIRST TIME! Venice Grand Canal Mall Manila, Philippines | SO Surprised |",https://www.youtube.com/watch?v=cmv5gtLAWPM,"Level 3
famous, popular: (Z1186) (1.00)
plant, garden, flower: (Z1183) (0.87)
camera, film: (Z1108) (1.00)
movie, scene, actor, attention, actress, match, disney: (Z1172) (0.64)
shopping, mall: (Z199) (1.00)
jollibee-jollibee, jollibee: (Z158) (1.00)
shop, store, market, fresh: (Z198) (0.87)
bgc, makatus, modern, mall-mall, venice: (Z1123) (0.84)
spot, view, sunset, guide: (Z166) (0.83)
beach, beach-beach: (Z1142) (1.00)
picture, photo, funny: (Z1109) (0.99)
burger, mcdonald, kfc: (Z156) (0.65)

Level 2
meal, restaurant, menu, spaghetti, jollibee, burger, gravy: (Z210) (0.66)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.90)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (0.97)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.83)",cmv5gtLAWPM,Aaron Around,https://www.youtube.com/channel/UC9DwgmJc-uKnxGavukOy_6w
FOREIGNER Getting a DRIVING LICENSE in the PHILIPPINES | The process is SO DIFFERENT from the UK!,https://www.youtube.com/watch?v=cnkfymvUoGI,"Level 3
fish-fish, fish: (Z193) (1.00)
dry, wet, season: (Z137) (0.72)
tourist, island: (Z1141) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.67)
red, purple, stomach, fine, strawberry, oreo, baguio: (Z149) (0.55)
cream, creamy, caramel: (Z152) (0.84)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.52)
doctor, nurse, health, safety: (Z1150) (0.55)
province, update, culture-shock: (Z192) (0.81)
egg, breakfast: (Z1135) (1.00)
filipina, relationship: (Z1158) (1.00)
animal, forest, snake, grass, specie, cow, eagle: (Z132) (0.63)
bread, bean, tea, dip, jelly: (Z169) (0.71)
slow, glass, horse, bay: (Z1118) (0.66)
retire, jane: (Z191) (1.00)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.86)
trip, road: (Z124) (1.00)
diverse, product, field, earlier, native, late, exciting: (Z1196) (0.58)
hospital, medical, patient: (Z1151) (0.86)

Level 2
doctor, hospital, medical, nurse, health, patient, safety: (Z238) (0.69)
road, walk, car, trip, busy, massive, proper: (Z25) (0.74)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.59)

Level 1
road, walk, local, car, trip, main, busy: (Z32) (0.63)",cnkfymvUoGI,Adam and Jane's Lifestyle,https://www.youtube.com/channel/UCobYD8WgP3GPOqgvXF2Yy1w
CANADIAN reacts to 'what do FILIPINOS look like to FOREIGNERS',https://www.youtube.com/watch?v=cntVFWMLfFI,"Level 3
woman, single, difference, opinion: (Z1190) (1.00)
east, south: (Z1195) (1.00)
incredible, unbelievable: (Z1178) (1.00)
social, smart, race, win, black, pandemic, impressive: (Z1189) (0.96)
pinoy, pinay, mom: (Z1120) (0.70)
book, brain, read, singapore, access, comfort: (Z1180) (0.89)
red, purple, stomach, fine, strawberry, oreo, baguio: (Z149) (0.55)
school, college, teacher: (Z1152) (0.83)
population, national, largest: (Z1207) (0.70)
healthy, positive, curious, episode, easier, stay: (Z1185) (0.92)
size, bigger: (Z115) (1.00)
impression, friendly: (Z1110) (1.00)
game, play: (Z1163) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.65)
crunchy, flavor, mix, cake, skin, version, layer: (Z1133) (0.78)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.98)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.60)
color, green, brown, white: (Z147) (1.00)
pineapple, orange, apple, cut: (Z170) (0.78)
spain, spanish: (Z1202) (1.00)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
huge, entire, ton, touch, international: (Z122) (0.95)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.95)
true, story, sense, heart, instagram: (Z1191) (0.96)
tricycle, driver, option, alina: (Z112) (0.61)
diverse, product, field, earlier, native, late, exciting: (Z1196) (0.76)
western, west, common, average: (Z1192) (0.89)
asian, southeast, european: (Z1194) (1.00)
study, student: (Z1153) (1.00)
main, unique: (Z111) (1.00)
mind, deal, negative: (Z120) (0.75)
river, bridge, jungle, cross: (Z130) (0.58)

Level 2
history, spanish, war, population, government, american, influence: (Z248) (0.69)
impression, friendly, street-street, hill, fort, church, san: (Z226) (0.60)
asian, woman, south, true, story, western, business: (Z247) (0.97)
school, student, study, university, college, teacher, art: (Z239) (0.69)

Level 1
history, spanish, asian, woman, south, true, war: (Z317) (0.99)",cntVFWMLfFI,Music Game News,https://www.youtube.com/channel/UCCgVh36x3hbuRnHMpwl443Q
AGE GAP LOVE:WEDDING ANNIVERSARY | NAG DATE  + BAGSAK SI MISIS!,https://www.youtube.com/watch?v=coIXi26Ktk8,"Level 3
fish-fish, fish: (Z193) (1.00)
dry, wet, season: (Z137) (0.72)
camera, film: (Z1108) (1.00)
marry, marriage, husband: (Z1159) (0.62)
size, bigger: (Z115) (1.00)
learn, english: (Z1155) (1.00)
beer, drinking, san-miguel: (Z183) (0.98)
tomato, rice-rice, pot, chef, pasta, kitchen, mushroom: (Z195) (0.84)
filipina, relationship: (Z1158) (1.00)
dangerous, safe, scary: (Z1107) (0.56)
alcohol, bottle, drunk: (Z185) (0.96)
power, attack, arm, solar: (Z1175) (0.78)
picture, photo, funny: (Z1109) (0.57)
juice, drink: (Z184) (1.00)

Level 2
meal, restaurant, menu, spaghetti, jollibee, burger, gravy: (Z210) (0.82)
pork, meat, beef, sour, soup, crunchy, flavor: (Z230) (0.84)
relationship, filipina, girlfriend, marry, boyfriend, marriage, husband: (Z241) (0.69)
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (0.87)
drink, beer, drinking, alcohol, bottle, juice, drunk: (Z218) (1.00)",coIXi26Ktk8,Mia Sandoval,https://www.youtube.com/channel/UC3PVtkwtqwCD4LEPguBEADA
"・・・ｵ・・・ｭ Tiaong, Quezon day tour from Manila, Philippines (Villa Escudero)",https://www.youtube.com/watch?v=coayhixmBBk,"Level 3
business, issue: (Z1197) (1.00)
noodle, pancit: (Z1136) (1.00)
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.66)
hole, rock, pack, belly: (Z174) (0.76)
snack, chocolate, corn: (Z135) (0.55)
plant, garden, flower: (Z1183) (0.96)
east, south: (Z1195) (1.00)
fish-fish, fish: (Z193) (1.00)
holiday, birthday, gift, special, december, santa: (Z186) (0.93)
camera, film: (Z1108) (1.00)
palm, tree, sand, bamboo: (Z129) (0.98)
pool, shower, toilet, private, bar: (Z178) (0.85)
local, community: (Z110) (1.00)
pinoy, pinay, mom: (Z1120) (0.70)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.88)
pork, meat, beef: (Z1131) (0.96)
hotel, ferry, seat, wifus, bohol, terminal: (Z162) (0.99)
dance, dancing: (Z1162) (1.00)
meal, restaurant, menu: (Z157) (0.84)
walk, car, busy: (Z123) (0.92)
nido, boracay, paradise, kayak: (Z1144) (0.69)
manila-manila, metro-manila, makati: (Z1124) (0.61)
shopping, mall: (Z199) (1.00)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.77)
impression, friendly: (Z1110) (1.00)
game, play: (Z1163) (1.00)
tip, daily, luke, blog: (Z1114) (0.84)
girl-girl, contact, specific, intense, angry, dress, percent: (Z1169) (0.68)
pineapple, orange, apple, cut: (Z170) (0.54)
spain, spanish: (Z1202) (1.00)
public, transportation: (Z118) (1.00)
boat, tour: (Z165) (1.00)
province, update, culture-shock: (Z192) (0.81)
star, jesus, model, flag, lord, gym: (Z1171) (0.55)
tank, daddy, mommy, water-water, truck, timber: (Z1119) (0.98)
adventure, explore: (Z161) (1.00)
battle, history: (Z1203) (1.00)
shop, store, market, fresh: (Z198) (0.98)
coffee, coffee-coffee: (Z1100) (1.00)
cebu, cebu-cebu: (Z163) (1.00)
animal, forest, snake, grass, specie, cow, eagle: (Z132) (0.63)
spot, view, sunset, guide: (Z166) (0.84)
ice, grab, bowl, excited, halo-halo, flan: (Z140) (0.78)
mango, peach: (Z171) (1.00)
earth, lake, human, volcano: (Z1177) (0.98)
huge, entire, ton, touch, international: (Z122) (0.99)
hop, shark, whale-shark, tropical, gorgeous, secret, peace: (Z182) (0.54)
roof, bedroom, door, ground, pressure: (Z179) (0.85)
true, story, sense, heart, instagram: (Z1191) (0.95)
tricycle, driver, option, alina: (Z112) (0.84)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.58)
leaf, portion, liver, plain, feed, tongue, complete: (Z143) (0.75)
combination, item, steam, dinner, total, salamat, rainy: (Z138) (0.53)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.94)
lemon, adobo, lime, sisig, grill, authentic, intestine: (Z1132) (0.99)
trip, road: (Z124) (1.00)
vegetable, fruit: (Z167) (1.00)
heavy, weight, typical, pound: (Z1184) (0.99)
diverse, product, field, earlier, native, late, exciting: (Z1196) (0.86)
power, attack, arm, solar: (Z1175) (0.71)
picture, photo, funny: (Z1109) (0.79)
mountain, nature, destination, waterfall: (Z128) (0.98)
building, global, museum, grand: (Z1125) (0.56)
american, influence, north, magellan, base, california: (Z1201) (0.96)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.60)
main, unique: (Z111) (1.00)
milk, coconut: (Z168) (1.00)
river, bridge, jungle, cross: (Z130) (0.97)
sound, clip, imagine, breath, environment: (Z16) (0.95)

Level 2
adventure, cebu, explore, hotel, card, ferry, travel: (Z211) (1.00)
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.85)
tour, spot, view, boat, sunset, guide: (Z212) (0.96)
history, spanish, war, population, government, american, influence: (Z248) (1.00)
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (1.00)
bgc, manila-manila, building, metro-manila, makati, makatus, modern: (Z227) (0.81)
pork, meat, beef, sour, soup, crunchy, flavor: (Z230) (0.87)
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.92)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (1.00)
road, walk, car, trip, busy, massive, proper: (Z25) (0.93)
asian, woman, south, true, story, western, business: (Z247) (0.92)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.79)
christmas, holiday, christmas-christmas, birthday, gift, party, celebration: (Z219) (1.00)
mango, banana, pineapple, orange, apple, peach, banana-banana: (Z214) (0.78)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.57)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.58)
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (0.88)
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.99)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (1.00)
road, walk, local, car, trip, main, busy: (Z32) (1.00)
history, spanish, asian, woman, south, true, war: (Z317) (0.99)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (1.00)
impression, bgc, manila-manila, friendly, hand, building, camera: (Z39) (0.99)
game, play, basketball, dance, competition, player, kick: (Z315) (0.96)",coayhixmBBk,Always Be Changing,https://www.youtube.com/channel/UCatYGXWCXRt_0XLLKv1hkUw
